event1,eid1,event2,eid2,signal,Doc name,Doc ID ,sentence
control,e80,holds,e2,hold,wsj_0570.tml, WSJ891030-0130 ,"Crane Co. said it holds an 8.9% stake in Milton Roy Corp., an analytical-instruments maker, and may seek control of the company.    "
said,e1,seek,e4,hold,wsj_0570.tml, WSJ891030-0130 ,"Crane Co. said it holds an 8.9% stake in Milton Roy Corp., an analytical-instruments maker, and may seek control of the company.    "
said,e1,holds,e2,hold,wsj_0570.tml, WSJ891030-0130 ,"Crane Co. said it holds an 8.9% stake in Milton Roy Corp., an analytical-instruments maker, and may seek control of the company.    "
seek,e4,holds,e2,hold,wsj_0570.tml, WSJ891030-0130 ,"Crane Co. said it holds an 8.9% stake in Milton Roy Corp., an analytical-instruments maker, and may seek control of the company.    "
according,e109,raising,e53,hold,wsj_0570.tml, WSJ891030-0130 ,"Gabelli Group began raising its Milton Roy stake in July, and holds 14.6%, according to a recent SEC filing. "
according,e109,holds,e54,hold,wsj_0570.tml, WSJ891030-0130 ,"Gabelli Group began raising its Milton Roy stake in July, and holds 14.6%, according to a recent SEC filing. "
according,e109,began,e52,hold,wsj_0570.tml, WSJ891030-0130 ,"Gabelli Group began raising its Milton Roy stake in July, and holds 14.6%, according to a recent SEC filing. "
raising,e53,holds,e54,hold,wsj_0570.tml, WSJ891030-0130 ,"Gabelli Group began raising its Milton Roy stake in July, and holds 14.6%, according to a recent SEC filing. "
raising,e53,began,e52,hold,wsj_0570.tml, WSJ891030-0130 ,"Gabelli Group began raising its Milton Roy stake in July, and holds 14.6%, according to a recent SEC filing. "
holds,e54,began,e52,hold,wsj_0570.tml, WSJ891030-0130 ,"Gabelli Group began raising its Milton Roy stake in July, and holds 14.6%, according to a recent SEC filing. "
said,e43,for,e247,hold,wsj_0583.tml, WSJ891030-0116 ,"""If you find sound, healthy companies in Japan, they are not  for sale,"" said George Watanabe, a management-consultant at Tokyo-based Asia Advisory Services Inc.    Statistics on acquisitions by foreigners vary in detail, because unlike Sansui, which is listed on the Tokyo and Osaka stock exchanges, most of the Japanese companies acquired by foreigners are privately held. "
said,e43,find,e246,hold,wsj_0583.tml, WSJ891030-0116 ,"""If you find sound, healthy companies in Japan, they are not  for sale,"" said George Watanabe, a management-consultant at Tokyo-based Asia Advisory Services Inc.    Statistics on acquisitions by foreigners vary in detail, because unlike Sansui, which is listed on the Tokyo and Osaka stock exchanges, most of the Japanese companies acquired by foreigners are privately held. "
for,e247,find,e246,hold,wsj_0583.tml, WSJ891030-0116 ,"""If you find sound, healthy companies in Japan, they are not  for sale,"" said George Watanabe, a management-consultant at Tokyo-based Asia Advisory Services Inc.    Statistics on acquisitions by foreigners vary in detail, because unlike Sansui, which is listed on the Tokyo and Osaka stock exchanges, most of the Japanese companies acquired by foreigners are privately held. "
said,e157,expect,e154,hold,wsj_0584.tml, WSJ891030-0115 ,"We did n't expect BellSouth to be so responsive,"" said Frederick A. Moran, president of Moran Asset Management Inc., which holds 500,000 LIN shares. "
said,e157,responsive,e330,hold,wsj_0584.tml, WSJ891030-0115 ,"We did n't expect BellSouth to be so responsive,"" said Frederick A. Moran, president of Moran Asset Management Inc., which holds 500,000 LIN shares. "
expect,e154,responsive,e330,hold,wsj_0584.tml, WSJ891030-0115 ,"We did n't expect BellSouth to be so responsive,"" said Frederick A. Moran, president of Moran Asset Management Inc., which holds 500,000 LIN shares. "
agreement,e10,alleging,e7,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
agreement,e10,block,e5,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
agreement,e10,offer,e36,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
agreement,e10,offer,e8,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
agreement,e10,said,e1,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
agreement,e10,filed,e2,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
agreement,e10,lawsuit,e3,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
agreement,e10,violates,e9,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
alleging,e7,block,e5,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
alleging,e7,offer,e36,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
alleging,e7,offer,e8,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
alleging,e7,said,e1,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
alleging,e7,filed,e2,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
alleging,e7,lawsuit,e3,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
alleging,e7,violates,e9,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
block,e5,offer,e36,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
block,e5,offer,e8,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
block,e5,said,e1,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
block,e5,filed,e2,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
block,e5,lawsuit,e3,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
block,e5,violates,e9,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
offer,e36,offer,e8,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
offer,e36,said,e1,block,wsj_0471.tml, WSJ891031-0040 ,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    "
