,event1,eid1,event2,eid2,signal,annotation,Doc name,Doc ID,sentence
117,stole,e48,coming,e47,have,0,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"Maria described a cross-border trade in young children and babies -- with orders coming in regularly from the U.S."" They stole the children and one of the gang members took a six-year-old kid that I had to look after for three hours."""
118,described,e45,look,e50,have,0,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"Maria described a cross-border trade in young children and babies -- with orders coming in regularly from the U.S."" They stole the children and one of the gang members took a six-year-old kid that I had to look after for three hours."""
119,described,e45,coming,e47,have,0,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"Maria described a cross-border trade in young children and babies -- with orders coming in regularly from the U.S."" They stole the children and one of the gang members took a six-year-old kid that I had to look after for three hours."""
120,look,e50,coming,e47,have,0,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"Maria described a cross-border trade in young children and babies -- with orders coming in regularly from the U.S."" They stole the children and one of the gang members took a six-year-old kid that I had to look after for three hours."""
121,told,e51,started,e54,start,0,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,He told me he wanted to see his mummy then I started crying and said'I do n't think you're ever going to see your mummy again.'
122,told,e51,wanted,e52,start,0,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,He told me he wanted to see his mummy then I started crying and said'I do n't think you're ever going to see your mummy again.'
123,told,e51,crying,e55,start,1,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,He told me he wanted to see his mummy then I started crying and said'I do n't think you're ever going to see your mummy again.'
124,started,e54,wanted,e52,start,0,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,He told me he wanted to see his mummy then I started crying and said'I do n't think you're ever going to see your mummy again.'
125,started,e54,crying,e55,start,0,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,He told me he wanted to see his mummy then I started crying and said'I do n't think you're ever going to see your mummy again.'
126,wanted,e52,crying,e55,start,1,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,He told me he wanted to see his mummy then I started crying and said'I do n't think you're ever going to see your mummy again.'
127,made,e58,asked,e59,so,0,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"""The claims that Maria made were so serious that she was asked by the Department of Homeland Security to come to the U.S. to tell her story."
128,made,e58,asked,e59,by,1,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"""The claims that Maria made were so serious that she was asked by the Department of Homeland Security to come to the U.S. to tell her story."
129,made,e58,asked,e59,make,0,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"""The claims that Maria made were so serious that she was asked by the Department of Homeland Security to come to the U.S. to tell her story."
130,want,e68,said,e71,so that,0,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"I want to tell the story so that in the near future, other girls do n't go through the same, "" Maria said."""
131,want,e68,said,e71,so,0,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"I want to tell the story so that in the near future, other girls do n't go through the same, "" Maria said."""
132,bought,e74,sold,e72,by,0,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"Women are sold, they are abducted, bought and even killed by these men."""
133,bought,e74,killed,e75,by,0,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"Women are sold, they are abducted, bought and even killed by these men."""
134,sold,e72,killed,e75,by,0,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"Women are sold, they are abducted, bought and even killed by these men."""
135,feel,e79,make,e77,make,0,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"If these men are ever found, jail wo n't be enough to make them pay for the way they've made us feel. """
136,feel,e79,make,e77,have,0,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"If these men are ever found, jail wo n't be enough to make them pay for the way they've made us feel. """
137,left,e6,asking,e8,have,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"The color scheme has left male users scratching their heads and asking "" Huh ? """
138,left,e6,scratching,e7,have,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"The color scheme has left male users scratching their heads and asking "" Huh ? """
139,asking,e8,scratching,e7,have,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"The color scheme has left male users scratching their heads and asking "" Huh ? """
140,started,e13,catching,e14,as,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
141,made,e15,started,e13,as,1,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
142,made,e15,catching,e14,as,1,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
143,started,e13,catching,e14,make,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
144,started,e13,made,e15,make,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
145,catching,e14,made,e15,make,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
146,started,e13,catching,e14,start,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
147,started,e13,made,e15,start,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
148,catching,e14,made,e15,start,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
149,started,e25,calling,e26,start,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"A spokeswoman for Facebook said it's not clear where or how the message started, calling it an example of a grass-roots movement beginning on the social networking site."""
150,started,e25,said,e24,start,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"A spokeswoman for Facebook said it's not clear where or how the message started, calling it an example of a grass-roots movement beginning on the social networking site."""
151,calling,e26,said,e24,start,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"A spokeswoman for Facebook said it's not clear where or how the message started, calling it an example of a grass-roots movement beginning on the social networking site."""
152,said,e30,spread,e29,as,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
153,said,e30,opposed,e28,as,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
154,said,e30,started,e27,as,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
155,spread,e29,opposed,e28,as,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
156,spread,e29,started,e27,as,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
157,opposed,e28,started,e27,as,0,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
